Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor,poblacion,icvu,ingreso_promedio,Precio_CLP_Actual,Grupo
76518500,2150.0,95291.0,QuintaNormal,cruchagamontt,3,1,49.0,49.0,0,11358215,RUKAM SPA,130000,47.2,750000,87687707,0
154500000,4341.0,192403.0,SanBernardo,LossuspirosAvenidaalmiranteRivero,3,3,110.0,160.0,4,9391514,Mi Llave,320000,40.5,620000,177047598,3
219127630,6157.0,272886.0,Recoleta,Mexico1145,6,2,120.0,120.0,0,8955717,,180000,48.5,780000,251113122,3
270484000,7600.0,336842.0,PenaloLen,JardinesdeVespucio,4,3,147.0,176.0,1,4903312,Schumacher Propiedades,260000,52.8,870000,309965848,3
72959500,2050.0,90859.0,Santiago,LordCochraren,1,1,41.0,41.0,0,11357821,RUKAM SPA,505000,62.4,1200000,83609209,0
259451100,7290.0,323102.0,LaFlorida,Casaenjardinesdelaviña,3,2,110.0,239.0,4,9632015,Unne,400000,53.6,950000,297322504,0
366577000,10300.0,456509.0,LasCondes,Alonsodecamargo,3,2,80.0,240.0,0,8112674,Nativo Propiedades,310000,76.2,2800000,420085294,0
180000000,5058.0,224159.0,Quilicura,Millantu,5,3,170.0,194.0,2,5542079,Houm,250000,47.5,780000,206290429,3
298956000,8400.0,372299.0,LaReina,echeñique7046,3,2,98.0,228.0,3,9875554,Unne,100000,70.3,1900000,342593832,0
110000000,3091.0,136986.0,Quilicura,AvenidaLoCruzat,3,3,77.0,114.0,1,8501250,Vip Gestion Inmobiliaria,250000,47.5,780000,126066373,3
548086000,15400.0,682548.0,LaFlorida,Lasaraucariasnorte,6,5,201.0,1869.0,0,10697928,Movahome Corredores Integrados,400000,53.6,950000,628088692,2
462670000,13000.0,576177.0,LaReina,Loreley/PríncipedeGales,4,2,130.0,359.0,0,9192109,Sucursal Cantagallo,100000,70.3,1900000,530204740,3
533850000,15000.0,664819.0,LoBarnechea,GranPrecio//CaminoDelChin,5,2,171.0,322.0,0,10107298,Francisco Vial Propiedades,120000,74.8,2600000,611774700,3
110329000,3100.0,137396.0,PuenteAlto,cochoa0901,3,2,57.0,94.0,2,10984099,Unne,650000,42.1,680000,126433438,0
110000000,3091.0,136986.0,ElBosque,Losmañios,4,2,220.0,220.0,0,11357487,RUKAM SPA,185000,39.8,580000,126066373,0
128124000,3600.0,159557.0,Maipu,Maipú,4,3,89.0,122.0,1,9638164,Cogespro | Corretaje Propiedades,580000,50.2,850000,146825928,3
1245650000,35000.0,1551245.0,LoBarnechea,ContralmiranteFernándezVial/SantaBlanca,7,6,670.0,2150.0,8,6451280,Schumacher Propiedades,120000,74.8,2600000,1427474300,2
996520000,28000.0,1240996.0,LoBarnechea,HuinganalMonseñorAdolfoRodriguez,5,5,300.0,700.0,3,6862030,Vivaqui Propiedades,120000,74.8,2600000,1141979440,2
204749270,5753.0,254980.0,LaFlorida,EstacióndemetroLosQuillayes/VillaLosRuiseñores,6,3,182.0,302.0,2,10350493,Sucursal Cantagallo,400000,53.6,950000,234635990,3
590794000,16600.0,735733.0,LasCondes,Flandes/IsabelLaCatólica,3,3,127.0,207.0,2,7391333,Mauricio Pino Propiedades,310000,76.2,2800000,677030668,3
701123000,19700.0,873130.0,Vitacura,ClubdePolo/CandelariaGoyenechea,4,2,140.0,335.0,0,8552009,Alonso Baeza Rivera y Cía. Ltda.,85000,78.5,3200000,803464106,3
300000000,8429.0,373599.0,PuenteAlto,Santaelenaconnemesiovicuña,3,1,720.0,720.0,0,9179901,Italprop Propiedades,650000,42.1,680000,343776596,0
90000000,2529.0,112080.0,LaFlorida,PaseoMayor,4,1,83.0,120.0,2,8361167,Houm,400000,53.6,950000,103145214,0
180000000,5058.0,224159.0,PuenteAlto,elpeñon/aruba,4,2,166.0,181.0,1,8907883,GO Propiedades,650000,42.1,680000,206290429,0
85000000,2388.0,105853.0,Pudahuel,PtoAntofagastaag/Av.LagunaSur,4,2,150.0,84.0,0,6834313,Propiedades Centro Santiago SPA,260000,44.3,710000,97394532,0
180000000,5058.0,224159.0,LaFlorida,pasajenuevauno,3,1,320.0,320.0,3,11357602,RUKAM SPA,400000,53.6,950000,206290429,0
389710500,10950.0,485318.0,LasCondes,TongoyconPozoalMonte,5,2,124.0,320.0,3,5954786,Schumacher Propiedades,310000,76.2,2800000,446595531,3
205176350,5765.0,255512.0,LaFlorida,Sanvenancio,4,2,152.0,144.0,1,10697872,Movahome Corredores Integrados,400000,53.6,950000,235125410,0
93000000,2613.0,115816.0,SanBernardo,loncomilla,2,1,70.0,160.0,0,9956278,Mi Llave,320000,40.5,620000,106571153,0
562322000,15800.0,700276.0,LasCondes,MartindeZamora,4,3,170.0,250.0,0,11082145,Nexxos,310000,76.2,2800000,644402684,3
148600000,4175.0,185056.0,SanBernardo,ColonFranciscoAranda,3,2,110.0,220.0,3,8525186,Mi Llave,320000,40.5,620000,170277292,0
70000000,1967.0,87173.0,Colina,Pasajesanluis,2,1,90.0,105.0,1,9372496,Unne,180000,53.1,920000,80224056,0
978725000,27500.0,1218836.0,LasCondes,Caminoelalba---colegioscualaitaliana/colegiocumbre-enprecio-granterreno,5,5,480.0,1510.0,0,9395159,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),310000,76.2,2800000,1121586950,2
185000000,5198.0,230386.0,PuenteAlto,Metrosoterodelriocondominio3d-3b-2e,3,3,89.0,160.0,2,11359022,Mi Llave,650000,42.1,680000,212000326,3
70000000,1967.0,87173.0,Quilicura,Salvadordebahiaag-60485/montevideo,2,1,52.0,71.0,0,8959049,Propiedades Centro Santiago SPA,250000,47.5,780000,80224056,0
676210000,19000.0,842105.0,Vitacura,Pedrodevillagra,4,3,140.0,330.0,2,7825557,Unne,85000,78.5,3200000,774914620,3
530291000,14900.0,660387.0,Vitacura,JumboLoCastillo,4,4,130.0,195.0,1,9138932,Alto Andes,85000,78.5,3200000,607696202,3
150000000,4215.0,186800.0,Macul,CastilloUrizarSur,3,1,90.0,161.0,2,7483662,Houm,135000,56.2,980000,171908691,0
533850000,15000.0,664819.0,LaReina,Echeñique/simonbolivar,3,4,198.0,340.0,2,10986007,Foix Realty 100,100000,70.3,1900000,611774700,3
871955000,24500.0,1085872.0,LoBarnechea,CentroCulturalElTranque,5,5,237.0,839.0,0,10128430,Unne,120000,74.8,2600000,999232010,2
237000000,6659.0,295143.0,Colina,AconcaguaAG/Gral.SanMartin,3,1,67.0,214.0,0,7989505,Propiedades Centro Santiago SPA,180000,53.1,920000,271587182,0
151257500,4250.0,188366.0,PuenteAlto,volcánquizapu&coquimbo,3,2,98.0,174.0,2,11004515,Unne,650000,42.1,680000,173336165,0
62000000,1742.0,77210.0,SanBernardo,avcentral,2,1,52.0,80.0,0,11356741,Unne,320000,40.5,620000,71047435,0
88975000,2500.0,110803.0,Buin,CaminoBuinMaipo,2,2,54.0,100.0,1,10650451,Unne,90000,44.2,680000,101962450,0
516055000,14500.0,642659.0,Colina,Chamisero/LosMaitenes,4,4,152.0,420.0,0,6726667,Vivaqui Propiedades,180000,53.1,920000,591382210,3
512496000,14400.0,638227.0,Colina,Piedraroja,3,4,151.0,384.0,0,10683951,Nativo Propiedades,180000,53.1,920000,587303712,3
409285000,11500.0,509695.0,PenaloLen,Consistorial/ViñedosdelConsistorial,5,4,140.0,300.0,2,9438668,Vivaqui Propiedades,260000,52.8,870000,469027270,3
65000000,1826.0,80946.0,Colina,PabloNeruda/CarlosDroguett,4,1,69.0,75.0,0,6033053,Procasa Inmobiliaria Echagüe,180000,53.1,920000,74473373,0
80000000,2248.0,99626.0,CerroNavia,Lasultana/gacela,3,1,95.0,198.0,2,8184972,Propiedades Centro Santiago SPA,160000,36.1,500000,91684635,0
94000000,2641.0,117061.0,PuenteAlto,Lacatalpa,2,1,70.0,122.0,1,7283942,Houm,650000,42.1,680000,107713132,0
124990000,3512.0,155654.0,PuenteAlto,ElMaitãn,2,2,90.0,90.0,1,7658806,Agente Inmobiliario,650000,42.1,680000,143236850,0
637061000,17900.0,793351.0,Vitacura,Vitacura,3,4,250.0,250.0,1,8327528,Kasalu Propiedades,85000,78.5,3200000,730051142,3
106770000,3000.0,132964.0,Maipu,Labandurriaazulag-61506/longitudinal,3,1,80.0,60.0,2,10103611,Propiedades Centro Santiago SPA,580000,50.2,850000,122354940,0
1014315000,28500.0,1263157.0,LasCondes,CaminoOtoñal/FranciscoBulnesCorrea,6,6,372.0,1049.0,0,6343244,Francisco Vial Propiedades,310000,76.2,2800000,1162371930,2
142004100,3990.0,176842.0,PuenteAlto,-33.603217-70.586795,4,3,95.0,130.0,1,11698865,Todo Propiedades,650000,42.1,680000,162732070,3
129990000,3652.0,161880.0,PuenteAlto,Chayavientos,4,2,156.0,80.0,1,7837920,Agente Inmobiliario,650000,42.1,680000,148946747,0
125000000,3512.0,155666.0,Talagante,Am56543condominiosanluis/avbalmaceda,4,3,98.0,108.0,0,6405329,Propiedades Centro Santiago SPA,75000,45.8,700000,143236850,3
125000000,3512.0,155666.0,Maipu,Maipú,3,2,61.0,150.0,1,5866265,Gescor Propiedades -Expertos Agentes Inmobiliarios,580000,50.2,850000,143236850,0
295397000,8300.0,367867.0,LaFlorida,Jardinesdelaviña/RojasMagallanes,4,3,138.0,254.0,2,11069890,Nexxos,400000,53.6,950000,338515334,3
130000000,3653.0,161893.0,Penaflor,Av.FranciscoBilbao/Rosales,2,2,91.0,184.0,0,9624714,Propiedades Centro Santiago SPA,95000,44.9,690000,148987532,0
153570000,4315.0,191245.0,PuenteAlto,CuencaYC60891/LaGloria,3,2,100.0,160.0,0,9395070,Propiedades Centro Santiago SPA,650000,42.1,680000,175987189,0
120000000,3372.0,149440.0,Lampa,VentaCasa4DormitoriosLampa,4,2,141.0,300.0,0,8516035,Invierte Propiedades,120000,43.7,670000,137526953,0
130000000,3653.0,161893.0,SanBernardo,PortalesconSanAlfonso,5,1,150.0,220.0,0,8934112,Corredores Independientes,320000,40.5,620000,148987532,0
462670000,13000.0,576177.0,SanJoaquin,juansebastianbach,4,2,230.0,600.0,0,7776660,Mi Llave,110000,45.6,700000,530204740,3
57000000,1602.0,70984.0,LaFlorida,Casa2pisosenventaenlaflorida//chaconzamora,3,2,62.0,62.0,0,11696723,,400000,53.6,950000,65337538,0
163358100,4590.0,203435.0,Tiltil,JardinOriente/JardinOriente,3,3,109.0,268.0,0,5486871,Propiedades Ricardo Vial y Cia. Ltda.,18000,39.5,550000,187203058,3
103211000,2900.0,128532.0,Maipu,ElSamaritano-CuatroPoniente,3,2,66.0,101.0,1,11696302,Unne,580000,50.2,850000,118276442,0
836365000,23500.0,1041550.0,Colina,LosBosquesPiedraRojaColina,6,5,330.0,1100.0,5,11696273,Unne,180000,53.1,920000,958447030,2
99000000,2782.0,123288.0,SanBernardo,LosSuspirosAlmiranteRivero,3,2,75.0,130.0,1,8958289,Mi Llave,320000,40.5,620000,113463814,0
180000000,5058.0,224159.0,LaCisterna,Av.Loovalle/iquique/covadonga,5,3,126.0,170.0,0,7796963,Jaime Moris Propiedades (Providencia),100000,51.4,820000,206290429,3
1530014100,42990.0,1905372.0,Santiago,Metroucatolica-cerrosantalucia/edificiocompletoconascensorcarmen---metro,15,11,800.0,157.0,0,9379301,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),505000,62.4,1200000,1753346290,2
670871500,18850.0,835456.0,LasCondes,SanRamón/UniversidaddeLosAndes,4,4,190.0,302.0,2,11694506,Sucursal Cantagallo,310000,76.2,2800000,768796873,3
85000000,2388.0,105853.0,PuenteAlto,SargentoMenadier,3,2,184.0,184.0,2,11694256,FAVREAU GESTIÓN INMOBILIARIA,650000,42.1,680000,97394532,0
69400500,1950.0,86427.0,EstacionCentral,FedericoScotto130,1,1,32.0,34.0,0,11694241,Property Link,200000,46.8,720000,79530711,0
957371000,26900.0,1192243.0,Vitacura,¡¡¡¡casacomercial!!!juanxxiii,5,2,149.0,544.0,4,10118195,Easyprop,85000,78.5,3200000,1097115962,3
414623500,11650.0,516343.0,LaReina,alcaldelalastra,5,3,129.0,348.0,0,7399612,Unne,100000,70.3,1900000,475145017,3
1060582000,29800.0,1320775.0,LoBarnechea,Trapenses/colegioeverest,5,4,355.0,924.0,4,11694058,Easyprop,120000,74.8,2600000,1215392404,2
95381200,2680.0,118781.0,Cerrillos,VentaCasa4DormitoriosCerrillos,4,1,75.0,128.0,0,10659884,Invierte Propiedades,90000,48.7,760000,109303746,0
285000000,8008.0,354919.0,Maipu,Monumentoaloshéroes,3,2,110.0,334.0,0,5714536,Foix Realty 100,580000,50.2,850000,326606120,0
265000000,7446.0,330012.0,PenaloLen,Av.AmericoVespucioYC61543/Av.Grecia,5,2,127.0,162.0,0,10120522,Propiedades Centro Santiago SPA,260000,52.8,870000,303684961,3
295397000,8300.0,367867.0,Maipu,CondominioPatagoniaI,5,3,139.0,295.0,5,11693527,Mi Llave,580000,50.2,850000,338515334,3
533494100,14990.0,664376.0,Providencia,ReginaPacis/Dinamarca,4,4,175.0,433.0,0,6279374,Sucursal Cantagallo,155000,75.1,2400000,611366850,3
65000000,1826.0,80946.0,Lampa,GaribaldiconUruguay,1,1,70.0,71.0,0,10417862,Unne,120000,43.7,670000,74473373,0
110000000,3091.0,136986.0,Maipu,Cabadá/DosNorte,3,1,120.0,145.0,1,10974677,Mauricio Pino Propiedades,580000,50.2,850000,126066373,0
189000000,5310.0,235367.0,Maipu,Av.ElCarmencon5deAbril,6,3,138.0,220.0,3,8197684,Unne,580000,50.2,850000,216568244,3
101431500,2850.0,126316.0,Cerrillos,VentaCasa4DormitoriosCerrillos,4,1,88.0,250.0,0,10692096,Invierte Propiedades,90000,48.7,760000,116237193,0
75000000,2107.0,93400.0,ElMonte,ZozimoErrazurizYC60649/LasCamelias,3,1,55.0,150.0,0,9191908,Propiedades Centro Santiago SPA,38000,40.1,580000,85933953,0
67000000,1883.0,83437.0,Quilicura,Quilicura,3,1,70.0,63.0,1,11692348,Alianza Propiedades Gestión Inmobiliaria,250000,47.5,780000,76798117,0
175000000,4917.0,217933.0,Maipu,CiudadSatélite,4,3,119.0,300.0,1,4899544,Schumacher Propiedades,580000,50.2,850000,200539747,3
84600000,2377.0,105355.0,ElBosque,Av.Loblancosocoroma,4,2,70.0,100.0,2,8525176,Mi Llave,185000,39.8,580000,96945897,0
174391000,4900.0,217174.0,Colina,ElpotrerilloAG/LosNogales,4,3,90.0,120.0,0,9879972,Propiedades Centro Santiago SPA,180000,53.1,920000,199846402,3
160000000,4496.0,199253.0,CerroNavia,Diagonalrenyyc57370/avcostanerasur,7,4,130.0,167.0,0,6704882,Propiedades Centro Santiago SPA,160000,36.1,500000,183369270,3
171508210,4819.0,213584.0,Santiago,Santiago,5,2,222.0,100.0,0,3184470,SyA Propiedades LTDA.,505000,62.4,1200000,196542819,3
633502000,17800.0,788919.0,LoBarnechea,teresavial,1,2,175.0,300.0,0,7993972,Grupo AG Propiedades,120000,74.8,2600000,725972644,0
56000000,1573.0,69738.0,Lampa,Tomasgonzalez,2,1,40.0,70.0,1,7668562,Unne,120000,43.7,670000,64154774,0
240000000,6743.0,298879.0,Maipu,Maipú,6,3,125.0,300.0,2,5866235,Gescor Propiedades -Expertos Agentes Inmobiliarios,580000,50.2,850000,275013120,3
99652000,2800.0,124100.0,Maipu,MiguelRubio/JulioCorderoBustamante,4,2,80.0,134.0,0,8381373,Jorge Pablo Caro Propiedades,580000,50.2,850000,114197944,0
177950000,5000.0,221606.0,PedroAguirreCerda,Senderouno,3,3,105.0,270.0,3,7941728,Mi Llave,115000,41.2,620000,203924900,3
190000000,5339.0,236613.0,LaFlorida,TenientedeMarinaRolandoFroden,6,3,152.0,269.0,6,7846799,Houm,400000,53.6,950000,217751008,3
138801000,3900.0,172853.0,LaFlorida,JoséMiguelCarrera1340,3,3,69.0,80.0,1,8245009,,400000,53.6,950000,159061422,3
761946310,21409.0,948875.0,Providencia,PedrodeValdiviaNorte/LosNavegantes,5,4,178.0,480.0,0,8930387,Propiedades Ricardo Vial y Cia. Ltda.,155000,75.1,2400000,873165637,2
135000000,3793.0,168120.0,EstacionCentral,MetroEcuador/MetroLaReja,3,1,97.0,130.0,0,7804767,Propiedades Centro Santiago SPA,200000,46.8,720000,154697429,0
105000000,2950.0,130760.0,QuintaNormal,taitao,3,1,111.0,160.0,0,7590411,Mi Llave,130000,47.2,750000,120315691,0
327428000,9200.0,407756.0,Colina,LaSierradeChicureo,3,3,120.0,350.0,2,7112546,Unne,180000,53.1,920000,375221816,3
57000000,1602.0,70984.0,SanBernardo,elrefugio,4,1,83.0,94.0,0,7602463,Mi Llave,320000,40.5,620000,65337538,0
633146100,17790.0,788476.0,LaReina,Juliabernstein,5,3,200.0,385.0,0,10381216,Nativo Propiedades,100000,70.3,1900000,725564794,3
50000000,1405.0,62267.0,Nunoa,Casade1PisoenPobl.RositaRenard,2,1,30.0,56.0,0,5633688,Corretajes Prosal,250000,68.7,1700000,57302897,0
110329000,3100.0,137396.0,SanJoaquin,PintorDurero,5,2,160.0,160.0,1,9640724,Mujer Inmobiliaria,110000,45.6,700000,126433438,3
154816500,4350.0,192798.0,Maipu,Cuidadsatelite/lautaro/avenidaelparque,3,3,93.0,145.0,1,10970912,Grupo Inovo,580000,50.2,850000,177414663,3
153000000,4299.0,190535.0,PuenteAlto,Laspaulonias,5,2,96.0,105.0,1,8860357,Unne,650000,42.1,680000,175334629,3
170000000,4777.0,211706.0,LaFlorida,Excelentepropiedad!!!!sectorresidencial,3,2,91.0,177.0,0,10216837,Movahome Corredores Integrados,400000,53.6,950000,194829849,0
480429410,13499.0,598293.0,Colina,Centraldechicureo/lascanteras,6,6,396.0,5000.0,0,7978017,Mauricio Pino Propiedades,180000,53.1,920000,550556445,1
599999990,16859.0,747198.0,Santiago,SantoDomingo,18,5,300.0,550.0,0,7657906,Agente Inmobiliario,505000,62.4,1200000,687593978,2
320000000,8991.0,398506.0,LaCisterna,Propiedadde938m2cercanaaEstaciónMetroElParrón,3,1,177.0,938.0,0,6482977,Corretajes Prosal,100000,51.4,820000,366697755,0
1164504800,32720.0,1450193.0,LaReina,Juliaberstein,5,4,356.0,4000.0,0,10380771,Unne,100000,70.3,1900000,1334484546,1
219500000,6167.0,273350.0,SanBernardo,SanFranciscodeNos,5,3,145.0,150.0,1,8674130,Mi Llave,320000,40.5,620000,251520972,3
150000000,4215.0,186800.0,LoPrado,MinistroMora,5,2,100.0,120.0,0,10646790,Unne,110000,38.4,550000,171908691,3
348782000,9800.0,434349.0,SanMiguel,RealAudiencia/SanIgnacio,4,2,120.0,300.0,2,7618777,Jorge Pablo Caro Propiedades,120000,55.3,900000,399692804,3
339528600,9540.0,422825.0,SanMiguel,Departamental/LeónPrado/CarmenMena,8,3,253.0,530.0,0,8441052,Mauricio Pino Propiedades,120000,55.3,900000,389088709,3
274043000,7700.0,341274.0,Colina,CondominioLaDoma,3,3,140.0,628.0,2,8074388,Easyprop,180000,53.1,920000,314044346,3
65592370,1843.0,81684.0,PadreHurtado,Cercanoacaminoamelipilla,2,1,53.0,58.0,1,10983189,Unne,65000,42.3,640000,75166718,0
293617500,8250.0,365651.0,Colina,Ayresdechicureo,3,3,104.0,284.0,2,8500914,Unne,180000,53.1,920000,336476085,3
1281240000,36000.0,1595567.0,LoBarnechea,BernardoLarrainCotapos,7,5,394.0,394.0,8,8946027,,120000,74.8,2600000,1468259280,2
134500000,3779.0,167497.0,ElBosque,Paradero38,4,2,120.0,180.0,3,8525159,Mi Llave,185000,39.8,580000,154126439,0
127000000,3568.0,158157.0,PedroAguirreCerda,Avjulieta-avdepartamentalag-57112/avlazo,3,1,70.0,200.0,0,6626015,Propiedades Centro Santiago SPA,115000,41.2,620000,145520809,0
160000000,4496.0,199253.0,PenaloLen,LagoCaburga,7,3,180.0,180.0,2,10635966,Houm,260000,52.8,870000,183369270,3
280000000,7867.0,348692.0,LaFlorida,Araucanía/Raihuén,4,2,139.0,199.0,2,10358480,Schumacher Propiedades,400000,53.6,950000,320855438,3
547623330,15387.0,681972.0,Talagante,PlazaDeTalagante,3,2,1338.0,280.0,0,7658881,Agente Inmobiliario,75000,45.8,700000,627558487,3
101075600,2840.0,125872.0,Maipu,Portalescon3Poniente,2,1,50.0,121.0,1,8933847,Corredores Independientes,580000,50.2,850000,115829343,0
640620000,18000.0,797783.0,LaFlorida,RojasMagallanes/EnriqueOlivares,4,3,260.0,800.0,0,6410011,Propiedades Centro Santiago SPA,400000,53.6,950000,734129640,3
78000000,2192.0,97136.0,Santiago,PresidenteBalmecedaYC60828/RicardoCumming,2,1,98.0,98.0,0,9364122,Propiedades Centro Santiago SPA,505000,62.4,1200000,89400676,0
109500000,3077.0,136364.0,ElBosque,Av.Loblancoconamerica,3,1,70.0,300.0,0,8902382,Mi Llave,185000,39.8,580000,125495383,0
370136000,10400.0,460941.0,PenaloLen,ValenzuelaLlanos/LaVendimia,5,4,160.0,302.0,2,9594078,Sucursal El Bosque Sur,260000,52.8,870000,424163792,3
1014315000,28500.0,1263157.0,LasCondes,LaForesta/CaminoOtoñal/ColegioPadreHurtadoyJuanitadeLosAndes,6,5,373.0,1049.0,5,9215419,Sucursal Cantagallo,310000,76.2,2800000,1162371930,2
373695000,10500.0,465374.0,LasCondes,JumboBilbao-MetroBilbao/ColegioIgnacio-SanGabriel-IsabelCatolica,3,3,140.0,250.0,2,10647349,Alonso Baeza Rivera y Cía. Ltda. (Kennedy),310000,76.2,2800000,428242290,3
110000000,3091.0,136986.0,PedroAguirreCerda,PoblacionDavila,2,1,80.0,300.0,0,8273708,Mi Llave,115000,41.2,620000,126066373,0
135000000,3793.0,168120.0,QuintaNormal,DoctorJoseTobias138,3,2,120.0,210.0,0,8886089,Unne,130000,47.2,750000,154697429,0
605030000,17000.0,753462.0,LaReina,SimonGonzálezcarlosossandon,4,3,180.0,360.0,3,8071936,Easyprop,100000,70.3,1900000,693344660,3
726036000,20400.0,904154.0,LoBarnechea,Av.Ladehesa/golflomasdeladehesa,7,4,255.0,650.0,0,5716956,Foix Realty 100,120000,74.8,2600000,832013592,2
272000000,7643.0,338730.0,QuintaNormal,VentaCasa5DormitoriosQuintaNormal,5,5,209.0,400.0,0,10367194,Invierte Propiedades,130000,47.2,750000,311719602,3
1103325590,31001.0,1374004.0,Colina,Brisasdechicureo,5,5,580.0,4000.0,4,9598955,Unne,180000,53.1,920000,1264375165,1
785435710,22069.0,978127.0,Nunoa,Campodedeportes/Grecia,5,4,230.0,645.0,1,6799844,Jorge Pablo Caro Propiedades,250000,68.7,1700000,900083724,2
370000000,10396.0,460772.0,EstacionCentral,Ecuadoryalameda,4,2,223.0,330.0,0,10643403,Movahome Corredores Integrados,200000,46.8,720000,424000652,3
921781000,25900.0,1147922.0,LasCondes,MetroEscuelaMilitar,3,2,190.0,670.0,4,9637374,Sucursal Cantagallo,310000,76.2,2800000,1056330982,3
683328000,19200.0,850969.0,Santiago,Herrera,6,4,650.0,690.0,0,6360871,Unne,505000,62.4,1200000,783071616,2
150000000,4215.0,186800.0,PenaloLen,Avlagogrisam/avlasparcelas,5,2,220.0,120.0,1,5949689,Propiedades Centro Santiago SPA,260000,52.8,870000,171908691,3
69000000,1939.0,85928.0,PuenteAlto,Hijuelas,3,2,40.0,74.0,0,8307714,Propiedades Centro Santiago SPA,650000,42.1,680000,79082076,0
533850000,15000.0,664819.0,Pirque,loteoelcruceral1,6,5,350.0,5000.0,15,9638295,Easyprop,25000,52.5,900000,611774700,1
100000000,2810.0,124533.0,SanMiguel,Casade1Pisoenexcelenteubicación.,3,2,73.0,153.0,0,7684259,Corretajes Prosal,120000,55.3,900000,114605794,0
530000000,14892.0,660025.0,Macul,Macul,3,3,330.0,600.0,4,8744315,Vivaqui Propiedades,135000,56.2,980000,607369922,3
170654050,4795.0,212521.0,Quilicura,LasTorresyMarcoleta,4,2,100.0,129.0,1,8683831,Unne,250000,47.5,780000,195563979,0
420000000,11801.0,523039.0,Santiago,SanFrancisco,6,2,180.0,360.0,0,4902258,Schumacher Propiedades,505000,62.4,1200000,481303549,3
765185000,21500.0,952908.0,LaReina,Nueva!!!mariamonvel,4,4,188.0,518.0,0,6693781,Nativo Propiedades,100000,70.3,1900000,876877070,3
320310000,9000.0,398892.0,Colina,SantaEelena,3,3,165.0,450.0,2,6351630,Tsi Property,180000,53.1,920000,367064820,3
487583000,13700.0,607202.0,Vitacura,!!serecibenofertas¡¡/manquehueluispasteur,3,2,110.0,240.0,1,7705520,Propiedades Jose Fco. Montalva y Cía. Ltda.,85000,78.5,3200000,558754226,0
95000000,2669.0,118306.0,Pudahuel,LaTravesía/Oceania,4,1,43.0,100.0,1,6033031,Procasa Inmobiliaria Echagüe,260000,44.3,710000,108855112,0
327428000,9200.0,407756.0,LasCondes,Ayquina,4,2,139.0,230.0,2,10843983,Vivaqui Propiedades,310000,76.2,2800000,375221816,3
94000000,2641.0,117061.0,LaGranja,Nicanorplaza,3,2,110.0,120.0,3,9858632,Unne,140000,37.5,540000,107713132,0
313192000,8800.0,390027.0,LaReina,Linchcercadeblestgana,3,1,100.0,218.0,2,9456494,Unne,100000,70.3,1900000,358907824,0
569475590,16001.0,709185.0,Colina,condominiolosmaderos,3,2,164.0,620.0,0,9598969,Unne,180000,53.1,920000,652600465,3
138000000,3877.0,171856.0,Maipu,CercanoaCaminoaMelipillaCuidadSatelite,3,2,127.0,130.0,1,8476642,Mi Llave,580000,50.2,850000,158123367,0
444875000,12500.0,554016.0,Vitacura,Vitacura/LoMatta,3,2,118.0,115.0,2,6122708,Sucursal Cantagallo,85000,78.5,3200000,509812250,0
117500000,3301.0,146326.0,Maipu,PlazaMaipú/LuisGandarillas,2,1,100.0,198.0,1,10115827,Easyprop,580000,50.2,850000,134631219,0
747390000,21000.0,930747.0,ElBosque,balmaceda/padrehurtado,4,2,700.0,700.0,0,8306728,Pro Partners Propiedades,185000,39.8,580000,856484580,3
140000000,3934.0,174346.0,Santiago,Casade1PisoenBarrioVictoria,3,2,157.0,214.0,0,7260780,Corretajes Prosal,505000,62.4,1200000,160448111,0
145919000,4100.0,181717.0,SanBernardo,LomasdeMirasur/VolcanTatio,3,2,74.0,128.0,0,8560127,Jorge Pablo Caro Propiedades,320000,40.5,620000,167218418,0
121006000,3400.0,150692.0,Macul,Macul,3,1,149.0,149.0,1,11348079,Agente Propiedades,135000,56.2,980000,138668932,0
140000000,3934.0,174346.0,CerroNavia,Av.Costanerasur(ag)/laestrella,4,1,270.0,270.0,2,6584789,Propiedades Centro Santiago SPA,160000,36.1,500000,160448111,0
440960100,12390.0,549141.0,Colina,Colina,4,5,175.0,800.0,4,9855853,Proyecta Propiedades - Santa Elena de Chicureo,180000,53.1,920000,505325902,3
215000000,6041.0,267746.0,LasCondes,Casade1pisoenVitalApoquindo.,3,2,80.0,315.0,0,6289852,Corretajes Prosal,310000,76.2,2800000,246382064,0
476870410,13399.0,593861.0,Nunoa,DiegodeAlmagro|Bremen|MetroPríncipedeGales,4,3,167.0,544.0,3,11353722,Grupo Premium Propiedades Santiago,250000,68.7,1700000,546477947,3
134530200,3780.0,167534.0,LaFlorida,Corcolen,3,2,62.0,62.0,2,11357585,RUKAM SPA,400000,53.6,950000,154167224,0
87195500,2450.0,108587.0,SanBernardo,YC57997LosAlicantos/Av.Portales,3,2,90.0,48.0,1,7072529,Propiedades Centro Santiago SPA,320000,40.5,620000,99923201,0
112700000,3167.0,140349.0,EstacionCentral,AlpatacalYC57072/PadreVicenteIrrarrazabal,3,1,120.0,200.0,0,6610733,Propiedades Centro Santiago SPA,200000,46.8,720000,129166032,0
